# epoch	step	nll	ecut	ecut_viol	grad_norm	val_nll	val_ecut	val_ecut_viol	val_ress_zx	LR
1	27	-17.503328323364258	0.0	0.0	31.191476821899414	-17.507455825805664	225.62850952148438	208.35382080078125	0.0444401279091835	9.986158796046841e-05
2	54	-17.480318069458008	0.0	0.0	68.85020446777344	-17.525375366210938	224.19798278808594	206.5775604248047	0.05280953273177147	9.944712589814385e-05
3	81	-17.678922653198242	0.0	0.0	48.18608474731445	-17.657215118408203	227.00767517089844	209.36045837402344	0.058597348630428314	9.875893165300026e-05
4	108	-17.685983657836914	0.0	0.0	62.76744842529297	-17.617687225341797	228.23324584960938	210.5020751953125	0.05073240399360657	9.780085388641395e-05
5	135	-17.80685806274414	0.0	0.0	28.265832901000977	-17.772180557250977	216.80078125	198.9034881591797	0.06979216635227203	9.65782505578881e-05
6	162	-17.744779586791992	0.0	0.0	60.98625946044922	-17.770166397094727	224.0296630859375	206.1246795654297	0.07048496603965759	9.509795896116972e-05
7	189	-17.895111083984375	0.0	0.0	133.99949645996094	-17.723134994506836	223.96798706054688	205.8734130859375	0.05100599676370621	9.336825748732971e-05
8	216	-17.753000259399414	0.0	0.0	50.742156982421875	-17.724536895751953	226.75779724121094	208.951416015625	0.05055024474859238	9.139881932864174e-05
9	243	-17.782581329345703	0.0	0.0	41.890716552734375	-17.751384735107422	224.5643768310547	206.6731414794922	0.0701853483915329	8.920065838216747e-05
10	270	-17.337583541870117	0.0	0.0	59.2321891784668	-17.41799545288086	236.16355895996094	218.29696655273438	0.05522280931472778	8.678606765557639e-05
11	297	-17.638328552246094	0.0	0.0	54.989646911621094	-17.510669708251953	233.50830078125	215.7674560546875	0.048270534723997116	8.416855051966051e-05
12	324	-17.770938873291016	0.0	0.0	62.09507369995117	-17.77696418762207	226.31912231445312	208.3653564453125	0.06301316618919373	8.136274519200731e-05
13	351	-17.796497344970703	0.0	0.0	69.4950942993164	-17.792407989501953	220.885009765625	202.7412109375	0.050186045467853546	7.83843428741493e-05
14	378	-17.732711791992188	0.0	0.0	162.4481658935547	-17.512157440185547	228.27572631835938	210.39346313476562	0.05117171257734299	7.525000000000001e-05
15	405	-17.837141036987305	0.0	0.0	52.05015182495117	-17.781734466552734	229.73812866210938	211.89239501953125	0.05046121031045914	7.197724508631914e-05
16	432	-17.837125778198242	0.0	0.0	45.085872650146484	-17.799869537353516	224.27926635742188	206.1766815185547	0.05843547731637955	6.858438070613657e-05
17	459	-18.034534454345703	0.0	0.0	46.88093185424805	-17.976612091064453	224.19174194335938	205.92259216308594	0.088201604783535	6.509038113333976e-05
18	486	-17.91179656982422	0.0	0.0	53.52451705932617	-17.9854793548584	220.8728485107422	202.6946258544922	0.08161582052707672	6.151478623083758e-05
19	513	-17.997516632080078	0.0	0.0	60.386940002441406	-18.029096603393555	215.734130859375	197.41575622558594	0.07732667028903961	5.787759217572066e-05
20	540	-18.116605758666992	0.0	0.0	39.2114372253418	-18.052024841308594	217.2214813232422	198.81529235839844	0.09721385687589645	5.419913963252802e-05
21	567	-18.143173217773438	0.0	0.0	41.0429801940918	-18.07711410522461	212.96115112304688	194.51522827148438	0.07222846150398254	5.0500000000000015e-05
22	594	-18.057613372802734	0.0	0.0	52.08924102783203	-18.05362319946289	218.67564392089844	200.365966796875	0.07906737923622131	4.680086036747202e-05
23	621	-18.068300247192383	0.0	0.0	46.20751190185547	-18.081676483154297	211.724609375	193.17245483398438	0.08282018452882767	4.3122407824279384e-05
24	648	-18.174243927001953	0.0	0.0	34.901512145996094	-18.120216369628906	213.77708435058594	195.25811767578125	0.08241882175207138	3.948521376916245e-05
25	675	-18.27859878540039	0.0	0.0	33.66758728027344	-18.193653106689453	217.24667358398438	198.76768493652344	0.10462602227926254	3.590961886666025e-05
26	702	-18.125715255737305	0.0	0.0	43.122249603271484	-18.23886489868164	217.19871520996094	198.7200164794922	0.1005290299654007	3.241561929386345e-05
27	729	-18.223142623901367	0.0	0.0	43.58934020996094	-18.261537551879883	211.11300659179688	192.4310760498047	0.11262613534927368	2.9022754913680884e-05
28	756	-18.32518768310547	0.0	0.0	31.987632751464844	-18.291568756103516	213.2828369140625	194.705078125	0.1342247724533081	2.575000000000002e-05
29	783	-18.24077606201172	0.0	0.0	259.62493896484375	-18.255226135253906	211.83148193359375	193.1477508544922	0.08718013018369675	2.2615657125850715e-05
30	810	-18.33022689819336	0.0	0.0	38.880584716796875	-18.329082489013672	209.41790771484375	190.71104431152344	0.1291934847831726	1.9637254807992697e-05
31	837	-18.43885612487793	0.0	0.0	74.9073486328125	-18.36963653564453	207.21629333496094	188.4088592529297	0.13228899240493774	1.68314494803395e-05
32	864	-18.38728904724121	0.0	0.0	47.2276725769043	-18.37892723083496	209.70413208007812	190.92758178710938	0.13288623094558716	1.4213932344423597e-05
33	891	-18.38152503967285	0.0	0.0	28.623441696166992	-18.39316177368164	207.13009643554688	188.2747802734375	0.11807718873023987	1.1799341617832526e-05
34	918	-18.403560638427734	0.0	0.0	121.79462432861328	-18.41719627380371	207.8935546875	189.10897827148438	0.12162838876247406	9.601180671358249e-06
35	945	-18.41328239440918	0.0	0.0	36.859642028808594	-18.416828155517578	208.69131469726562	189.931640625	0.13236257433891296	7.631742512670296e-06
36	972	-18.49471664428711	0.0	0.0	34.45561599731445	-18.432941436767578	208.15867614746094	189.33409118652344	0.14489230513572693	5.902041038830259e-06
37	999	-18.496986389160156	0.0	0.0	21.57640838623047	-18.422706604003906	206.24612426757812	187.42752075195312	0.12853282690048218	4.421749442111885e-06
38	1026	-18.461153030395508	0.0	0.0	26.156347274780273	-18.439603805541992	208.07669067382812	189.2345428466797	0.13632230460643768	3.199146113586043e-06
39	1053	-18.509641647338867	0.0	0.0	29.00519561767578	-18.45037078857422	206.6914520263672	187.8362274169922	0.15342894196510315	2.2410683469997316e-06
40	1080	-18.500102996826172	0.0	0.0	27.923479080200195	-18.46670150756836	207.0892333984375	188.25059509277344	0.1397290676832199	1.5528741018561385e-06
41	1107	-18.50844955444336	0.0	0.0	36.41160202026367	-18.46863555908203	206.87142944335938	188.03701782226562	0.13239625096321106	1.1384120395315836e-06
42	1134	-18.507625579833984	0.0	0.0	22.14703941345215	-18.46451187133789	206.9512176513672	188.0985565185547	0.12963417172431946	1e-06
# Best epoch: 39
