# epoch	step	nll	ecut	ecut_viol	grad_norm	val_nll	val_ecut	val_ecut_viol	val_ress_zx	LR
1	27	-28.12579345703125	0.0	0.0	32.98929214477539	-28.118667602539062	50.15428924560547	22.132740020751953	0.23671571910381317	1.0237143666892609e-05
2	54	-28.206863403320312	0.0	0.0	51.51652145385742	-28.165348052978516	49.97517013549805	21.942813873291016	0.2566457986831665	1.094763738225795e-05
3	81	-28.181419372558594	0.0	0.0	29.997516632080078	-28.188411712646484	53.67033004760742	25.629005432128906	0.27460455894470215	1.2128672994680007e-05
4	108	-28.165019989013672	0.0	0.0	74.3340835571289	-28.17536735534668	51.063411712646484	22.965314865112305	0.18303132057189941	1.3775582585561007e-05
5	135	-28.222427368164062	0.0	0.0	48.68110656738281	-28.210262298583984	51.72021484375	23.577896118164062	0.24872104823589325	1.588185691857728e-05
6	162	-28.1897029876709	0.0	0.0	32.458553314208984	-28.185089111328125	50.11943817138672	22.047115325927734	0.2375923991203308	1.8439171166748666e-05
7	189	-28.206188201904297	0.0	0.0	39.55904769897461	-28.187442779541016	51.40814208984375	23.27907371520996	0.26888105273246765	2.143741781543827e-05
8	216	-28.076560974121094	0.0	0.0	76.94713592529297	-28.110599517822266	51.85697555541992	23.735130310058594	0.25920915603637695	2.4864746611237527e-05
9	243	-28.109128952026367	0.0	0.0	68.74429321289062	-28.149906158447266	53.90914535522461	25.74850082397461	0.27296796441078186	2.870761139884165e-05
10	270	-28.086088180541992	0.0	0.0	1214.81005859375	-28.133033752441406	52.94677734375	24.792621612548828	0.24502554535865784	3.295082366079895e-05
11	297	-28.12641716003418	0.0	0.0	61.37395477294922	-28.151473999023438	51.16169738769531	23.038602828979492	0.2569863796234131	3.7577612548522684e-05
12	324	-28.104305267333984	0.0	0.0	47.996761322021484	-28.02443504333496	55.053001403808594	27.025344848632812	0.19941967725753784	4.256969116729994e-05
13	351	-28.089115142822266	0.0	0.0	513.346435546875	-28.05042266845703	56.956504821777344	28.949066162109375	0.195041224360466	4.790732885331288e-05
14	378	-28.074865341186523	0.0	0.0	71.12015533447266	-28.00864028930664	53.840633392333984	25.897138595581055	0.24660387635231018	5.356942915700472e-05
15	405	-27.91961669921875	0.0	0.0	78.2094955444336	-27.966413497924805	59.1486930847168	31.15477752685547	0.20833957195281982	5.953361322456993e-05
16	432	-28.01077651977539	0.0	0.0	40.518959045410156	-27.954750061035156	54.765235900878906	26.81563949584961	0.17886212468147278	6.577630824801178e-05
17	459	-27.797237396240234	0.0	0.0	93.16791534423828	-27.968276977539062	56.34646224975586	28.351642608642578	0.13792794942855835	7.227284063417776e-05
18	486	-27.877899169921875	0.0	0.0	52.90738296508789	-27.93861961364746	60.9351806640625	32.943504333496094	0.1745317429304123	7.899753352453215e-05
19	513	-27.734085083007812	0.0	0.0	125.36569213867188	-27.821605682373047	59.70406723022461	31.679153442382812	0.1445208489894867	8.592380828022916e-05
20	540	-27.52944564819336	0.0	0.0	74.45020294189453	-27.6636962890625	60.35200500488281	32.927764892578125	0.14555150270462036	9.302428953137767e-05
21	567	-27.585277557373047	0.0	0.0	79.01142120361328	-27.83962059020996	56.5556640625	28.756229400634766	0.1198551207780838	0.00010027091337530103
22	594	-27.89687156677246	0.0	0.0	45.72029495239258	-27.775108337402344	60.0055046081543	32.19988250732422	0.12122611701488495	0.00010763503829615015
