# epoch	step	nll	ecut	ecut_viol	grad_norm	val_nll	val_ecut	val_ecut_viol	val_ress_zx	LR
1	27	-28.303173065185547	0.0	0.0	43.13423156738281	-28.287776947021484	667.3117065429688	640.4674072265625	0.025382837280631065	9.757729755661011e-05
2	54	-28.58749771118164	0.0	0.0	44.404022216796875	-28.58983612060547	638.140625	610.2529907226562	0.03133615478873253	9.05463412215599e-05
3	81	-28.579742431640625	0.0	0.0	45.738895416259766	-28.620071411132812	638.4369506835938	610.3331298828125	0.03614513576030731	7.959536998847742e-05
4	108	-28.702651977539062	0.0	0.0	45.33623123168945	-28.630773544311523	634.0741577148438	605.9381103515625	0.04174358397722244	6.57963412215599e-05
5	135	-28.81606101989746	0.0	0.0	44.403236389160156	-28.76430320739746	631.4559326171875	603.0335693359375	0.04366034269332886	5.05e-05
6	162	-28.928518295288086	0.0	0.0	51.42536544799805	-28.918418884277344	616.7889404296875	588.0936279296875	0.047047730535268784	3.5203658778440106e-05
7	189	-28.97726058959961	0.0	0.0	33.18486785888672	-28.985645294189453	617.44970703125	588.623046875	0.04569576680660248	2.1404630011522586e-05
8	216	-28.999656677246094	0.0	0.0	29.446496963500977	-29.069616317749023	618.70703125	589.85498046875	0.04815615341067314	1.0453658778440107e-05
9	243	-29.16033935546875	0.0	0.0	26.740907669067383	-29.12335777282715	612.3192138671875	583.380859375	0.0639336109161377	3.4227024433899e-06
10	270	-29.209440231323242	0.0	0.0	30.611244201660156	-29.161046981811523	614.229248046875	585.2470092773438	0.04974789172410965	1e-06
# Best epoch: 9
