# epoch	step	nll	ecut	ecut_viol	grad_norm	val_nll	val_ecut	val_ecut_viol	val_ress_zx	LR
1	27	-22.738712310791016	0.0	0.0	33.454627990722656	-22.803417205810547	421.9794921875	400.47601318359375	0.02588171511888504	9.757729755661011e-05
2	54	-22.91683578491211	0.0	0.0	44.429237365722656	-22.937850952148438	388.28546142578125	365.6569519042969	0.03730089217424393	9.05463412215599e-05
3	81	-22.954648971557617	0.0	0.0	48.66834259033203	-23.066999435424805	389.6286315917969	367.0162353515625	0.02989381179213524	7.959536998847742e-05
4	108	-23.14826011657715	0.0	0.0	43.01649856567383	-23.237180709838867	382.3234558105469	359.4934997558594	0.042141273617744446	6.57963412215599e-05
5	135	-23.3051815032959	0.0	0.0	35.542633056640625	-23.219863891601562	374.67486572265625	351.48809814453125	0.04200949892401695	5.05e-05
6	162	-23.401561737060547	0.0	0.0	46.914581298828125	-23.374755859375	363.7889404296875	340.5168151855469	0.04329688102006912	3.5203658778440106e-05
7	189	-23.44130516052246	0.0	0.0	22.324501037597656	-23.45852279663086	354.30303955078125	330.86151123046875	0.042061030864715576	2.1404630011522586e-05
8	216	-23.48397445678711	0.0	0.0	31.494550704956055	-23.528371810913086	353.9569091796875	330.52264404296875	0.07401373237371445	1.0453658778440107e-05
9	243	-23.627559661865234	0.0	0.0	27.50712013244629	-23.590465545654297	350.075439453125	326.58642578125	0.06761103868484497	3.4227024433899e-06
10	270	-23.620502471923828	0.0	0.0	26.696073532104492	-23.625717163085938	349.22772216796875	325.71905517578125	0.04359838366508484	1e-06
# Best epoch: 8
