# epoch	step	nll	ecut	ecut_viol	grad_norm	val_nll	val_ecut	val_ecut_viol	val_ress_zx	LR
1	27	-39.32754135131836	0.0	0.0	82.38363647460938	-39.40574645996094	680.2709350585938	642.8219604492188	0.028781484812498093	9.757729755661011e-05
2	54	-39.725135803222656	0.0	0.0	92.53997039794922	-39.7652587890625	654.1737670898438	616.0839233398438	0.03618443012237549	9.05463412215599e-05
3	81	-39.808441162109375	0.0	0.0	110.9878158569336	-39.86320114135742	658.127197265625	619.334716796875	0.03552374243736267	7.959536998847742e-05
4	108	-40.06739044189453	0.0	0.0	76.95640563964844	-40.13941955566406	619.3509521484375	580.1671142578125	0.06563615798950195	6.57963412215599e-05
5	135	-40.18773651123047	0.0	0.0	73.98699951171875	-40.24645233154297	608.807861328125	569.687744140625	0.049150388687849045	5.05e-05
6	162	-40.12026596069336	0.0	0.0	121.93644714355469	-40.350494384765625	607.989013671875	568.5014038085938	0.056968629360198975	3.5203658778440106e-05
7	189	-40.34930419921875	0.0	0.0	75.74465942382812	-40.3849983215332	597.4422607421875	557.6505737304688	0.07130327075719833	2.1404630011522586e-05
8	216	-40.55717468261719	0.0	0.0	42.189788818359375	-40.528900146484375	599.158447265625	559.350341796875	0.054246723651885986	1.0453658778440107e-05
9	243	-40.582550048828125	0.0	0.0	66.48133850097656	-40.62797546386719	597.1092529296875	557.1615600585938	0.06062674522399902	3.4227024433899e-06
10	270	-40.5700798034668	0.0	0.0	45.0504264831543	-40.65065383911133	594.5486450195312	554.5853881835938	0.055202268064022064	1e-06
# Best epoch: 7
