# epoch	step	nll	ecut	ecut_viol	grad_norm	val_nll	val_ecut	val_ecut_viol	val_ress_zx	LR
1	27	-41.68524932861328	0.0	0.0	78.053955078125	-41.745296478271484	172.5740966796875	132.223388671875	0.08235108107328415	9.757729755661011e-05
2	54	-42.17235565185547	0.0	0.0	82.37913513183594	-42.162384033203125	140.00039672851562	98.32376098632812	0.15073280036449432	9.05463412215599e-05
3	81	-42.07145309448242	0.0	0.0	57.26018524169922	-42.15339660644531	131.93490600585938	90.43869018554688	0.1650138646364212	7.959536998847742e-05
4	108	-42.33466720581055	0.0	0.0	103.21473693847656	-42.37838363647461	124.64462280273438	82.62332916259766	0.14342467486858368	6.57963412215599e-05
5	135	-42.53176498413086	0.0	0.0	58.19254684448242	-42.54345703125	126.34498596191406	84.20455932617188	0.13264083862304688	5.05e-05
6	162	-42.54856491088867	0.0	0.0	78.53063201904297	-42.68116760253906	119.22454071044922	76.98904418945312	0.17543736100196838	3.5203658778440106e-05
7	189	-42.64591979980469	0.0	0.0	57.091957092285156	-42.753658294677734	118.20162963867188	75.75851440429688	0.17537832260131836	2.1404630011522586e-05
8	216	-42.870704650878906	0.0	0.0	68.24949645996094	-42.84209442138672	113.3003158569336	70.80880737304688	0.1504712700843811	1.0453658778440107e-05
9	243	-42.894020080566406	0.0	0.0	36.77811813354492	-42.8801383972168	108.3714828491211	65.73492431640625	0.25441837310791016	3.4227024433899e-06
10	270	-42.88496017456055	0.0	0.0	52.09007263183594	-42.92362976074219	111.22423553466797	68.5781021118164	0.1925966441631317	1e-06
# Best epoch: 9
