# epoch	step	nll	ecut	ecut_viol	grad_norm	val_nll	val_ecut	val_ecut_viol	val_ress_zx	LR
1	27	-11.338019371032715	0.0	0.0	41.950836181640625	-11.464662551879883	321.72064208984375	311.3560791015625	0.007351233623921871	9.757729755661011e-05
2	54	-11.707029342651367	0.0	0.0	51.42866516113281	-11.681098937988281	290.37103271484375	279.6480712890625	0.01319106575101614	9.05463412215599e-05
3	81	-11.852998733520508	0.0	0.0	46.654415130615234	-11.78784465789795	281.0695495605469	270.1549987792969	0.015743084251880646	7.959536998847742e-05
4	108	-11.960956573486328	0.0	0.0	35.392940521240234	-11.858335494995117	280.9599609375	270.2973937988281	0.024029482156038284	6.57963412215599e-05
5	135	-12.062576293945312	0.0	0.0	49.12690734863281	-11.98712158203125	262.8080749511719	251.70724487304688	0.023908227682113647	5.05e-05
6	162	-12.163165092468262	0.0	0.0	43.1006965637207	-12.126447677612305	255.0734100341797	243.99302673339844	0.011444556526839733	3.5203658778440106e-05
7	189	-12.383074760437012	0.0	0.0	35.64374542236328	-12.326133728027344	241.76083374023438	230.41952514648438	0.033605094999074936	2.1404630011522586e-05
8	216	-12.47767448425293	0.0	0.0	35.41717529296875	-12.412435531616211	237.6803436279297	226.29832458496094	0.021920403465628624	1.0453658778440107e-05
9	243	-12.520742416381836	0.0	0.0	36.240478515625	-12.482768058776855	236.41998291015625	225.0748748779297	0.014646587893366814	3.4227024433899e-06
10	270	-12.615005493164062	0.0	0.0	30.584789276123047	-12.532268524169922	235.5535125732422	224.153564453125	0.020142601802945137	1e-06
# Best epoch: 7
