# epoch	step	nll	ecut	ecut_viol	grad_norm	val_nll	val_ecut	val_ecut_viol	val_ress_zx	LR
1	27	-1.1437276601791382	0.0	0.0	3.689221143722534	-1.1723709106445312	1124.8563232421875	1123.5946044921875	0.0027432884089648724	9.986158796046841e-05
2	54	-1.316504716873169	0.0	0.0	3.411369800567627	-1.32037353515625	1093.956298828125	1092.5325927734375	0.0023769396357238293	9.944712589814385e-05
3	81	-1.6110405921936035	0.0	0.0	5.7016401290893555	-1.6500773429870605	997.3636474609375	995.5363159179688	0.0029598181135952473	9.875893165300026e-05
4	108	-1.895608901977539	0.0	0.0	4.245608806610107	-1.8394174575805664	945.033447265625	943.0280151367188	0.004070199094712734	9.780085388641395e-05
5	135	-2.1215999126434326	0.0	0.0	5.320389270782471	-2.0618033409118652	888.9095458984375	886.6728515625	0.004016564693301916	9.65782505578881e-05
6	162	-2.275752544403076	0.0	0.0	5.83086633682251	-2.2705612182617188	857.5231323242188	855.1537475585938	0.0038770833052694798	9.509795896116972e-05
7	189	-2.402900457382202	0.0	0.0	7.624149799346924	-2.3811278343200684	812.989013671875	810.4210205078125	0.004687505774199963	9.336825748732971e-05
8	216	-2.542959690093994	0.0	0.0	8.748760223388672	-2.5379481315612793	782.4691162109375	779.748291015625	0.00596391037106514	9.139881932864174e-05
9	243	-2.69667911529541	0.0	0.0	8.217531204223633	-2.6894378662109375	761.4525146484375	758.602294921875	0.009339796379208565	8.920065838216747e-05
10	270	-2.791957378387451	0.0	0.0	7.86301851272583	-2.8030295372009277	726.8824462890625	723.9541015625	0.008916674181818962	8.678606765557639e-05
11	297	-2.886697769165039	0.0	0.0	9.704401969909668	-2.8935611248016357	703.0618896484375	700.109130859375	0.01009158045053482	8.416855051966051e-05
12	324	-3.0949904918670654	0.0	0.0	9.163538932800293	-3.00974178314209	680.1759643554688	677.1296997070312	0.009179853834211826	8.136274519200731e-05
13	351	-3.2174830436706543	0.0	0.0	8.958992004394531	-3.1562745571136475	640.168212890625	636.9686279296875	0.011740113608539104	7.83843428741493e-05
14	378	-3.245457649230957	0.0	0.0	12.209239959716797	-3.284630298614502	637.0729370117188	633.8472900390625	0.013070225715637207	7.525000000000001e-05
15	405	-3.2786529064178467	0.0	0.0	10.658010482788086	-3.330303907394409	610.9000854492188	607.599853515625	0.01184884738177061	7.197724508631914e-05
16	432	-3.402371883392334	0.0	0.0	16.019411087036133	-3.3989734649658203	603.8978271484375	600.583984375	0.014074737206101418	6.858438070613657e-05
17	459	-3.565721035003662	0.0	0.0	9.635794639587402	-3.501817226409912	574.5786743164062	571.1783447265625	0.015054459683597088	6.509038113333976e-05
18	486	-3.5246036052703857	0.0	0.0	11.861139297485352	-3.5849997997283936	552.9044189453125	549.3792724609375	0.017284119501709938	6.151478623083758e-05
19	513	-3.6515109539031982	0.0	0.0	13.80522346496582	-3.618659734725952	553.62158203125	550.1491088867188	0.012626683339476585	5.787759217572066e-05
20	540	-3.7263617515563965	0.0	0.0	11.597550392150879	-3.6496264934539795	534.0656127929688	530.5023803710938	0.012677734717726707	5.419913963252802e-05
21	567	-3.825850248336792	0.0	0.0	12.245949745178223	-3.7530791759490967	516.6381225585938	512.9586791992188	0.022856004536151886	5.0500000000000015e-05
22	594	-3.8375658988952637	0.0	0.0	15.379342079162598	-3.783294439315796	509.2019958496094	505.59228515625	0.013790242373943329	4.680086036747202e-05
23	621	-3.832301616668701	0.0	0.0	11.874189376831055	-3.798903226852417	505.6487731933594	501.96868896484375	0.02411073073744774	4.3122407824279384e-05
24	648	-3.965188503265381	0.0	0.0	10.947665214538574	-3.9123706817626953	495.3800048828125	491.6826171875	0.021632594987750053	3.948521376916245e-05
25	675	-4.020940780639648	0.0	0.0	12.999410629272461	-3.9121272563934326	482.86492919921875	479.0828552246094	0.020906664431095123	3.590961886666025e-05
26	702	-4.033082008361816	0.0	0.0	18.966083526611328	-3.960649251937866	472.2646179199219	468.4986572265625	0.013943569734692574	3.241561929386345e-05
27	729	-4.071864128112793	0.0	0.0	14.928153991699219	-3.9987807273864746	479.0821228027344	475.3450622558594	0.01944376714527607	2.9022754913680884e-05
28	756	-4.017848968505859	0.0	0.0	11.087919235229492	-4.032437324523926	458.8337097167969	454.97412109375	0.02271455153822899	2.575000000000002e-05
29	783	-4.1463141441345215	0.0	0.0	16.528284072875977	-4.052695274353027	452.8649597167969	448.96575927734375	0.011499196290969849	2.2615657125850715e-05
30	810	-4.209328651428223	0.0	0.0	13.288244247436523	-4.0982770919799805	450.14129638671875	446.22723388671875	0.01809479109942913	1.9637254807992697e-05
31	837	-4.195970058441162	0.0	0.0	12.585062980651855	-4.127359390258789	450.4918212890625	446.6119384765625	0.026457834988832474	1.68314494803395e-05
32	864	-4.197808742523193	0.0	0.0	14.597744941711426	-4.130158424377441	444.3204040527344	440.4349060058594	0.025858208537101746	1.4213932344423597e-05
33	891	-4.245757102966309	0.0	0.0	13.48093032836914	-4.156853675842285	442.6055603027344	438.70068359375	0.024022214114665985	1.1799341617832526e-05
34	918	-4.206050872802734	0.0	0.0	17.19813346862793	-4.190640449523926	435.8842468261719	431.96087646484375	0.031703170388936996	9.601180671358249e-06
35	945	-4.223372936248779	0.0	0.0	24.372169494628906	-4.194851398468018	435.7832946777344	431.828125	0.028328096494078636	7.631742512670296e-06
36	972	-4.259162902832031	0.0	0.0	14.908920288085938	-4.2080464363098145	433.30670166015625	429.3575439453125	0.03614124283194542	5.902041038830259e-06
37	999	-4.265903472900391	0.0	0.0	57.70838928222656	-4.223228454589844	431.75335693359375	427.78607177734375	0.024780482053756714	4.421749442111885e-06
38	1026	-4.316128730773926	0.0	0.0	11.544255256652832	-4.2292351722717285	431.3045349121094	427.31884765625	0.026520609855651855	3.199146113586043e-06
39	1053	-4.233084678649902	0.0	0.0	13.676987648010254	-4.241189002990723	430.513427734375	426.54248046875	0.03632109612226486	2.2410683469997316e-06
40	1080	-4.245397567749023	0.0	0.0	12.011438369750977	-4.247657775878906	428.76678466796875	424.7922058105469	0.023983988910913467	1.5528741018561385e-06
41	1107	-4.274357795715332	0.0	0.0	12.080873489379883	-4.253277778625488	428.462646484375	424.4884948730469	0.024856947362422943	1.1384120395315836e-06
42	1134	-4.329445838928223	0.0	0.0	12.722914695739746	-4.257238388061523	428.0570983886719	424.07958984375	0.027161497622728348	1e-06
# Best epoch: 39
