# epoch	step	nll	ecut	ecut_viol	grad_norm	val_nll	val_ecut	val_ecut_viol	val_ress_zx	LR
1	27	-30.86013412475586	0.0	0.0	95.66642761230469	-30.707622528076172	255.32720947265625	226.79296875	0.024433335289359093	9.932488451843476e-05
2	54	-31.416996002197266	0.0	0.0	90.96484375	-31.58222198486328	203.582763671875	173.46774291992188	0.05839885398745537	9.73179534641814e-05
3	81	-31.26947021484375	0.0	0.0	129.11643981933594	-31.496143341064453	186.014892578125	155.5593719482422	0.03991079330444336	9.40339506847212e-05
4	108	-31.858198165893555	0.0	0.0	87.4794921875	-31.56299591064453	180.10501098632812	149.33480834960938	0.03895943611860275	8.956245521512149e-05
5	135	-31.779865264892578	0.0	0.0	83.62284851074219	-31.82767105102539	166.60012817382812	135.5730438232422	0.04052566736936569	8.40254377954742e-05
6	162	-31.989553451538086	0.0	0.0	59.73031997680664	-31.9207820892334	164.80252075195312	133.67913818359375	0.07989934086799622	7.757393382706014e-05
7	189	-32.18275451660156	0.0	0.0	65.04750061035156	-31.93439483642578	174.459228515625	143.33673095703125	0.06242787092924118	7.038392352032199e-05
8	216	-32.147804260253906	0.0	0.0	68.49320983886719	-32.09418487548828	155.40145874023438	123.98614501953125	0.027780791744589806	6.265153161346956e-05
9	243	-32.249549865722656	0.0	0.0	78.9235610961914	-32.250160217285156	158.33248901367188	126.6689453125	0.03410804271697998	5.458767760088046e-05
10	270	-32.299774169921875	0.0	0.0	62.825340270996094	-32.213470458984375	159.98165893554688	128.50169372558594	0.08415170013904572	4.6412322399119556e-05
11	297	-32.42679977416992	0.0	0.0	81.76544189453125	-32.37740707397461	152.0065155029297	120.31429290771484	0.11943960189819336	3.8348468386530454e-05
12	324	-32.502540588378906	0.0	0.0	49.93519592285156	-32.38896942138672	154.38003540039062	122.6786117553711	0.101166270673275	3.061607647967801e-05
13	351	-32.52988815307617	0.0	0.0	67.93612670898438	-32.50009536743164	143.93255615234375	112.03849792480469	0.1190221905708313	2.3426066172939858e-05
14	378	-32.56958770751953	0.0	0.0	47.5009765625	-32.478599548339844	144.9069061279297	112.99876403808594	0.0924610123038292	1.6974562204525823e-05
15	405	-32.694332122802734	0.0	0.0	41.20486068725586	-32.59288024902344	140.3977813720703	108.40463256835938	0.14783281087875366	1.143754478487852e-05
16	432	-32.698890686035156	0.0	0.0	44.99321365356445	-32.64445495605469	136.7839813232422	104.67806243896484	0.13613194227218628	6.966049315278794e-06
17	459	-32.77058410644531	0.0	0.0	38.062095642089844	-32.686458587646484	136.5142822265625	104.3189926147461	0.15454113483428955	3.682046535818579e-06
18	486	-32.699424743652344	0.0	0.0	34.97666931152344	-32.72228240966797	133.81277465820312	101.60628509521484	0.13361391425132751	1.6751154815652448e-06
19	513	-32.74764633178711	0.0	0.0	200.622802734375	-32.74052047729492	133.30850219726562	101.09613037109375	0.13261231780052185	1e-06
# Best epoch: 17
