# epoch	step	nll	ecut	ecut_viol	grad_norm	val_nll	val_ecut	val_ecut_viol	val_ress_zx	LR
1	27	-36.23445129394531	0.0	0.0	68.99934387207031	-36.22633361816406	212.3530731201172	177.08969116210938	0.06677129864692688	9.757729755661011e-05
2	54	-36.59211349487305	0.0	0.0	80.94261932373047	-36.638179779052734	183.9132080078125	148.19773864746094	0.07247665524482727	9.05463412215599e-05
3	81	-36.745086669921875	0.0	0.0	99.4645004272461	-36.6827392578125	180.5528564453125	144.36553955078125	0.17026840150356293	7.959536998847742e-05
4	108	-36.968727111816406	0.0	0.0	70.35487365722656	-36.86787414550781	176.97360229492188	140.53128051757812	0.09913671016693115	6.57963412215599e-05
5	135	-36.949974060058594	0.0	0.0	76.32423400878906	-36.90053939819336	178.35836791992188	141.72764587402344	0.17094454169273376	5.05e-05
6	162	-36.982086181640625	0.0	0.0	70.0744857788086	-36.97019958496094	181.30435180664062	144.82708740234375	0.19778168201446533	3.5203658778440106e-05
7	189	-37.04621505737305	0.0	0.0	82.71002197265625	-37.03987503051758	169.60008239746094	133.01756286621094	0.1744738668203354	2.1404630011522586e-05
8	216	-37.15481185913086	0.0	0.0	58.662715911865234	-37.113670349121094	163.7120361328125	127.03710174560547	0.19248466193675995	1.0453658778440107e-05
9	243	-37.17621612548828	0.0	0.0	33.70726776123047	-37.17739486694336	166.0212860107422	129.2823028564453	0.21807561814785004	3.4227024433899e-06
10	270	-37.22915267944336	0.0	0.0	35.65214920043945	-37.19493865966797	165.2053680419922	128.45635986328125	0.16646546125411987	1e-06
# Best epoch: 9
