# epoch	step	nll	ecut	ecut_viol	grad_norm	val_nll	val_ecut	val_ecut_viol	val_ress_zx	LR
1	27	-11.292415618896484	0.0	0.0	59.55060958862305	-11.520856857299805	438.465576171875	428.34881591796875	0.006489693187177181	9.757729755661011e-05
2	54	-11.551775932312012	0.0	0.0	54.267066955566406	-11.64486312866211	420.9725341796875	410.68927001953125	0.009151792153716087	9.05463412215599e-05
3	81	-11.625524520874023	0.0	0.0	87.95929718017578	-11.846056938171387	407.6573486328125	397.1202392578125	0.007041990291327238	7.959536998847742e-05
4	108	-11.785985946655273	0.0	0.0	99.37604522705078	-11.866325378417969	395.4129333496094	384.8669128417969	0.007287885993719101	6.57963412215599e-05
5	135	-11.99118709564209	0.0	0.0	54.57200622558594	-12.026161193847656	393.760009765625	382.93310546875	0.009534553624689579	5.05e-05
6	162	-12.189188957214355	0.0	0.0	296.95556640625	-12.08659553527832	387.0601806640625	376.2640075683594	0.012147961184382439	3.5203658778440106e-05
7	189	-12.351527214050293	0.0	0.0	126.23285675048828	-12.320788383483887	371.06011962890625	360.1361083984375	0.010427790693938732	2.1404630011522586e-05
8	216	-12.376429557800293	0.0	0.0	110.18790435791016	-12.412727355957031	366.318115234375	355.29339599609375	0.01102276798337698	1.0453658778440107e-05
9	243	-12.4910888671875	0.0	0.0	47.79214859008789	-12.53089427947998	353.545654296875	342.3633728027344	0.013395803980529308	3.4227024433899e-06
10	270	-12.582320213317871	0.0	0.0	39.24567794799805	-12.600325584411621	351.6490173339844	340.52642822265625	0.011556655168533325	1e-06
# Best epoch: 9
