# epoch	step	nll	ecut	ecut_viol	grad_norm	val_nll	val_ecut	val_ecut_viol	val_ress_zx	LR
1	27	-18.195194244384766	0.0	0.0	45.63093566894531	-18.100963592529297	214.59597778320312	198.0789031982422	0.04154335707426071	1.4720887892512898e-05
2	54	-18.214611053466797	0.0	0.0	45.75115203857422	-18.09576416015625	212.1209716796875	195.46444702148438	0.038868993520736694	2.851210519515696e-05
3	81	-18.16352081298828	0.0	0.0	71.7357177734375	-18.16330337524414	220.03713989257812	203.33383178710938	0.023783545941114426	5.028853872814779e-05
4	108	-17.592199325561523	0.0	0.0	82.1729965209961	-17.600147247314453	223.4925994873047	207.12644958496094	0.023257127031683922	7.833678680135194e-05
5	135	-17.559049606323242	0.0	0.0	239.46115112304688	-17.405216217041016	241.82864379882812	225.63015747070312	0.019391264766454697	0.0001104499721691862
6	162	-17.239402770996094	0.0	0.0	95.56581115722656	-17.059833526611328	251.84788513183594	236.03880310058594	0.010494465939700603	0.00014410138236510013
7	189	-16.339069366455078	0.0	0.0	123.62136840820312	-16.055875778198242	312.6527099609375	297.50543212890625	0.004466351121664047	0.00017664327513976246
8	216	-15.736078262329102	0.0	0.0	212.51573181152344	-15.66053581237793	304.89263916015625	289.9978942871094	0.008719854056835175	0.0002055152066998506
9	243	-15.60047721862793	0.0	0.0	125.71681213378906	-15.57954216003418	336.11688232421875	321.755859375	0.008852382190525532	0.00022844549117643985
10	270	-16.202327728271484	0.0	0.0	74.32492065429688	-16.133255004882812	312.5254821777344	297.52117919921875	0.011103278957307339	0.00024362994019690677
11	297	-14.579471588134766	0.0	0.0	83.87490844726562	-15.003499984741211	381.1286315917969	367.47625732421875	0.0031846840865910053	0.000249873819068998
12	324	-14.807243347167969	0.0	0.0	112.37248229980469	-15.37468147277832	351.6033630371094	337.932373046875	0.008242177776992321	0.0002490831148795666
13	351	-15.875608444213867	0.0	0.0	92.20146942138672	-15.84071159362793	342.7996520996094	328.591796875	0.009293032810091972	0.0002456179920635089
14	378	-15.816317558288574	0.0	0.0	94.38694763183594	-15.735664367675781	336.894775390625	322.6772766113281	0.010004363022744656	0.0002396906279377499
15	405	-15.330042839050293	0.0	0.0	168.78749084472656	-14.920268058776855	394.21087646484375	380.4119567871094	0.0038586300797760487	0.00023150769222457458
16	432	-15.792116165161133	0.0	0.0	96.56814575195312	-15.682425498962402	327.5357666015625	312.87945556640625	0.004922023043036461	0.00022135449978155481
17	459	-16.035633087158203	0.0	0.0	101.41121673583984	-16.297443389892578	286.7983093261719	271.5450134277344	0.014701629988849163	0.00020958506251313652
18	486	-17.02570343017578	0.0	0.0	735.9180297851562	-16.614917755126953	289.65380859375	274.4673767089844	0.005223441869020462	0.0001966097460186159
19	513	-16.75521469116211	0.0	0.0	107.09555053710938	-16.602310180664062	268.91064453125	253.289306640625	0.007946331053972244	0.0001828809613528205
20	540	-17.10047721862793	0.0	0.0	150.32986450195312	-16.666664123535156	259.597412109375	243.70140075683594	0.011673818342387676	0.00016887739078564148
21	567	-17.324817657470703	0.0	0.0	80.86563873291016	-17.170116424560547	242.73751831054688	226.9935760498047	0.016735535115003586	0.00015508729756170373
22	594	-17.87314796447754	0.0	0.0	51.51960754394531	-17.827266693115234	229.78146362304688	213.3472900390625	0.028005879372358322	0.00014199150159967716
23	621	-17.29779052734375	0.0	0.0	119.36123657226562	-17.312355041503906	248.87496948242188	232.84628295898438	0.019281964749097824	0.00013004661471843258
24	648	-17.66421127319336	0.0	0.0	138.38052368164062	-17.620031356811523	232.779296875	216.31365966796875	0.01312447339296341	0.00011966911992830905
25	675	-17.82503890991211	0.0	0.0	101.77618408203125	-17.821035385131836	215.0174560546875	198.36264038085938	0.031707294285297394	0.00011122084989569658
26	702	-17.88719940185547	0.0	0.0	156.46376037597656	-17.82601547241211	224.305908203125	207.83023071289062	0.03527618572115898	0.00010499637090408714
27	729	-17.766857147216797	0.0	0.0	70.92183685302734	-17.926605224609375	218.1268310546875	201.57864379882812	0.02094852179288864	0.00010121271219569881
28	756	-17.562129974365234	0.0	0.0	92.25831604003906	-17.85622215270996	208.7986297607422	192.15704345703125	0.03175435960292816	0.00010000179880126917
# Best epoch: 1
