# epoch	step	nll	ecut	ecut_viol	grad_norm	val_nll	val_ecut	val_ecut_viol	val_ress_zx	LR
1	27	-33.17171859741211	0.0	0.0	95.52325439453125	-33.032772064208984	179.74307250976562	147.2285614013672	0.0752192884683609	9.757729755661011e-05
2	54	-33.19105529785156	0.0	0.0	64.59222412109375	-33.314998626708984	184.62738037109375	152.03707885742188	0.1005425900220871	9.05463412215599e-05
3	81	-33.292537689208984	0.0	0.0	98.27427673339844	-33.39546203613281	164.79049682617188	132.1207275390625	0.1287095546722412	7.959536998847742e-05
4	108	-33.4398307800293	0.0	0.0	67.69783020019531	-33.481590270996094	169.20166015625	136.26634216308594	0.10633166879415512	6.57963412215599e-05
5	135	-33.549095153808594	0.0	0.0	69.38043975830078	-33.605281829833984	157.48468017578125	124.42101287841797	0.16916918754577637	5.05e-05
6	162	-33.64385986328125	0.0	0.0	55.30467224121094	-33.659053802490234	162.08897399902344	128.9191131591797	0.21498262882232666	3.5203658778440106e-05
7	189	-33.691139221191406	0.0	0.0	61.67874526977539	-33.73287582397461	162.39242553710938	129.14430236816406	0.20762190222740173	2.1404630011522586e-05
8	216	-33.77394104003906	0.0	0.0	35.43011474609375	-33.7488899230957	154.56231689453125	121.18889617919922	0.20735006034374237	1.0453658778440107e-05
9	243	-33.829322814941406	0.0	0.0	30.75429916381836	-33.80723571777344	156.0631103515625	122.71981048583984	0.1717528998851776	3.4227024433899e-06
10	270	-33.764976501464844	0.0	0.0	29.612573623657227	-33.82947540283203	157.29827880859375	123.98155212402344	0.18217705190181732	1e-06
# Best epoch: 6
